iter	Passed	Remaining
1581	74134	66449
1582	74267	66479
1583	74397	66507
1584	74445	66460
1585	74495	66416
1586	74544	66371
1587	74593	66326
1588	74642	66281
1589	74697	66240
1590	74751	66200
1591	74805	66159
1592	74855	66115
1593	74907	66072
1594	74958	66029
1595	75016	65991
1596	75064	65945
1597	75128	65913
1598	75184	65874
1599	75235	65830
1600	75281	65783
1601	75329	65737
1602	75388	65700
1603	75596	65793
1604	75641	65744
1605	75685	65694
1606	75730	65645
1607	75774	65595
1608	75818	65545
1609	75862	65496
1610	75908	65448
1611	75952	65398
1612	75995	65347
1613	76037	65295
1614	76081	65245
1615	76147	65215
1616	76190	65164
